Order_ID,Order_Date,Customer_ID,Customer_Segment,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Cost,Profit
ORD03795,2025-08-10,CUST1839,Consumer,Travel Bag,Accessories,West,Pune,4,29430.07,0.2,94176.22,57748.97,36427.25
ORD03796,2025-01-15,CUST1388,Consumer,Pen Set,Office Supplies,North,Delhi,2,19065.58,0.0,38131.16,24139.39,13991.77
ORD03797,2025-08-27,CUST1945,Consumer,File Folder,Office Supplies,North,Delhi,1,41719.58,0.1,37547.62,28939.52,8608.1
ORD03798,2025-03-03,CUST1591,Consumer,File Folder,Office Supplies,North,Jaipur,2,32133.43,0.05,61053.52,45425.34,15628.18
ORD03799,2025-01-28,CUST0103,Consumer,Watch,Accessories,South,Hyderabad,2,30414.09,0.15,51703.95,36726.62,14977.33
ORD03800,2025-05-04,CUST0578,Corporate,Sunglasses,Accessories,East,Guwahati,4,5994.07,0.05,22777.47,17641.65,5135.82
ORD03801,2025-03-24,CUST1395,Small Business,Sofa,Furniture,North,Delhi,1,59334.37,0.1,53400.93,38839.39,14561.54
ORD03802,2025-08-10,CUST0242,Consumer,Printer Paper,Office Supplies,East,Kolkata,4,41862.65,0.15,142333.01,93325.93,49007.08
ORD03803,2025-10-07,CUST0827,Corporate,Pen Set,Office Supplies,North,Jaipur,4,50192.48,0.1,180692.93,103975.33,76717.6
ORD03804,2025-10-05,CUST1999,Consumer,Stapler,Office Supplies,North,Delhi,5,22854.69,0.1,102846.1,79041.01,23805.09
ORD03805,2025-07-13,CUST0553,Corporate,Smartphone,Electronics,North,Delhi,4,16796.26,0.1,60466.54,39481.19,20985.35
ORD03806,2025-11-14,CUST0887,Consumer,Laptop,Electronics,North,Jaipur,1,15940.83,0.2,12752.66,7997.37,4755.29
ORD03807,2025-11-11,CUST1115,Consumer,Desk,Furniture,North,Delhi,4,17833.81,0.1,64201.72,41639.45,22562.27
ORD03808,2025-12-14,CUST0463,Consumer,Tablet,Electronics,North,Delhi,1,26908.59,0.15,22872.3,17748.76,5123.54
ORD03809,2025-11-11,CUST1752,Consumer,Bookshelf,Furniture,West,Pune,5,44550.75,0.0,222753.75,173758.6,48995.15
ORD03810,2025-02-07,CUST1780,Consumer,Laptop,Electronics,East,Kolkata,4,45504.86,0.1,163817.5,102362.48,61455.02
ORD03811,2025-04-14,CUST1272,Consumer,Notebook,Office Supplies,West,Ahmedabad,3,19164.61,0.1,51744.45,37189.87,14554.58
ORD03812,2025-11-20,CUST1831,Consumer,Office Chair,Furniture,East,Bhubaneswar,1,14394.62,0.2,11515.7,7209.34,4306.36
ORD03813,2025-02-26,CUST1336,Small Business,Headphones,Electronics,East,Bhubaneswar,5,8618.29,0.1,38782.31,23780.02,15002.29
ORD03814,2025-08-05,CUST1597,Consumer,Printer Paper,Office Supplies,East,Guwahati,5,59100.7,0.2,236402.8,146084.13,90318.67
ORD03815,2025-07-20,CUST0125,Corporate,Smartphone,Electronics,North,Chandigarh,2,21785.27,0.0,43570.54,34533.21,9037.33
ORD03816,2025-01-10,CUST0763,Consumer,Pen Set,Office Supplies,East,Guwahati,5,22630.92,0.15,96181.41,66743.72,29437.69
ORD03817,2025-05-25,CUST1405,Consumer,Printer Paper,Office Supplies,West,Pune,3,27898.99,0.1,75327.27,54715.96,20611.31
ORD03818,2025-07-30,CUST1985,Corporate,Sofa,Furniture,West,Pune,4,25168.72,0.05,95641.14,60059.1,35582.04
ORD03819,2025-11-16,CUST0060,Corporate,Backpack,Accessories,South,Kochi,5,31742.85,0.2,126971.4,95739.34,31232.06
ORD03820,2025-08-24,CUST1088,Consumer,Printer Paper,Office Supplies,North,Chandigarh,2,1911.25,0.2,3058.0,1769.42,1288.58
ORD03821,2025-07-27,CUST0244,Consumer,Sofa,Furniture,West,Pune,4,5816.85,0.1,20940.66,13537.63,7403.03
ORD03822,2025-07-31,CUST0251,Small Business,Sunglasses,Accessories,North,Lucknow,3,16068.59,0.0,48205.77,27557.75,20648.02
ORD03823,2025-08-26,CUST1170,Small Business,Monitor,Electronics,West,Surat,4,11622.16,0.1,41839.78,23974.7,17865.08
ORD03824,2025-09-11,CUST1452,Consumer,Coffee Table,Furniture,North,Chandigarh,1,26514.62,0.2,21211.7,14098.83,7112.87
ORD03825,2025-09-20,CUST1061,Consumer,Pen Set,Office Supplies,East,Bhubaneswar,1,23315.84,0.05,22150.05,15058.26,7091.79
ORD03826,2025-10-10,CUST0305,Corporate,Pen Set,Office Supplies,West,Pune,2,46808.99,0.0,93617.98,64307.2,29310.78
ORD03827,2025-07-02,CUST0675,Consumer,Monitor,Electronics,East,Kolkata,1,38150.05,0.0,38150.05,21693.57,16456.48
ORD03828,2025-09-23,CUST1819,Consumer,Sunglasses,Accessories,East,Bhubaneswar,3,53388.99,0.0,160166.97,116700.05,43466.92
ORD03829,2025-08-06,CUST1796,Consumer,Office Chair,Furniture,West,Mumbai,1,1825.55,0.1,1643.0,988.25,654.75
ORD03830,2025-11-21,CUST1928,Consumer,Headphones,Electronics,West,Ahmedabad,2,5311.05,0.05,10090.99,7091.05,2999.94
ORD03831,2025-10-11,CUST1780,Small Business,Backpack,Accessories,East,Patna,2,51217.65,0.0,102435.3,79404.14,23031.16
ORD03832,2025-08-18,CUST0121,Consumer,Bookshelf,Furniture,East,Bhubaneswar,1,12278.95,0.15,10437.11,6566.52,3870.59
ORD03833,2025-06-30,CUST0913,Small Business,Travel Bag,Accessories,North,Lucknow,4,11363.43,0.1,40908.35,27983.31,12925.04
ORD03834,2025-12-02,CUST1982,Consumer,Headphones,Electronics,South,Kochi,5,1125.16,0.0,5625.8,3261.48,2364.32
ORD03835,2025-10-05,CUST0381,Consumer,Sofa,Furniture,West,Surat,4,23439.89,0.1,84383.6,66525.84,17857.76
ORD03836,2025-07-26,CUST1619,Consumer,Wallet,Accessories,North,Lucknow,5,22475.25,0.05,106757.44,66976.05,39781.39
ORD03837,2025-11-28,CUST1522,Consumer,Office Chair,Furniture,West,Ahmedabad,4,40732.54,0.0,162930.16,120274.46,42655.7
ORD03838,2025-03-14,CUST1689,Consumer,Office Chair,Furniture,East,Guwahati,2,50550.99,0.05,96046.88,62263.07,33783.81
ORD03839,2025-10-11,CUST0258,Consumer,Sofa,Furniture,East,Kolkata,2,25067.81,0.1,45122.06,29411.44,15710.62
ORD03840,2025-05-18,CUST1826,Consumer,Laptop,Electronics,North,Chandigarh,3,51144.32,0.15,130418.02,77713.83,52704.19
ORD03841,2025-02-10,CUST1442,Consumer,Backpack,Accessories,South,Chennai,1,1236.67,0.15,1051.17,644.61,406.56
ORD03842,2025-07-03,CUST0470,Corporate,File Folder,Office Supplies,North,Lucknow,3,17958.05,0.15,45793.03,26727.42,19065.61
ORD03843,2025-01-03,CUST1484,Corporate,Sunglasses,Accessories,South,Chennai,5,57328.82,0.05,272311.89,208142.35,64169.54
ORD03844,2025-09-27,CUST1566,Corporate,Sunglasses,Accessories,North,Chandigarh,3,58451.7,0.1,157819.59,90635.23,67184.36
ORD03845,2025-12-04,CUST1780,Consumer,Tablet,Electronics,South,Chennai,1,10364.29,0.15,8809.65,5766.37,3043.28
ORD03846,2025-03-04,CUST1315,Consumer,Mouse,Electronics,North,Lucknow,2,27098.95,0.1,48778.11,36751.15,12026.96
ORD03847,2025-09-28,CUST0644,Consumer,Watch,Accessories,South,Hyderabad,4,34803.76,0.1,125293.54,76994.43,48299.11
ORD03848,2025-02-14,CUST0658,Corporate,Pen Set,Office Supplies,East,Patna,3,37980.5,0.05,108244.42,66205.78,42038.64
ORD03849,2025-11-15,CUST0597,Small Business,Bookshelf,Furniture,South,Bengaluru,4,44352.78,0.2,141928.9,113175.23,28753.67
ORD03850,2025-03-22,CUST0817,Small Business,Laptop,Electronics,East,Kolkata,3,57472.2,0.1,155174.94,87285.66,67889.28
ORD03851,2025-03-18,CUST1092,Small Business,Keyboard,Electronics,South,Bengaluru,5,10720.9,0.0,53604.5,40986.0,12618.5
ORD03852,2025-01-31,CUST1781,Consumer,Pen Set,Office Supplies,South,Bengaluru,3,26381.87,0.05,75188.33,48214.78,26973.55
ORD03853,2025-09-02,CUST1707,Corporate,Pen Set,Office Supplies,East,Kolkata,2,22078.38,0.1,39741.08,28545.32,11195.76
ORD03854,2025-10-21,CUST1515,Consumer,Laptop,Electronics,West,Mumbai,1,58217.58,0.1,52395.82,31272.4,21123.42
ORD03855,2025-04-24,CUST1552,Consumer,Office Chair,Furniture,West,Surat,5,18126.84,0.0,90634.2,72254.66,18379.54
ORD03856,2025-04-03,CUST1551,Small Business,Laptop,Electronics,East,Patna,5,29648.83,0.15,126007.53,84489.78,41517.75
ORD03857,2025-07-04,CUST0732,Consumer,Stapler,Office Supplies,East,Kolkata,2,10804.65,0.1,19448.37,11274.14,8174.23
ORD03858,2025-04-16,CUST0369,Consumer,Watch,Accessories,North,Delhi,5,723.62,0.0,3618.1,2743.68,874.42
ORD03859,2025-06-19,CUST1957,Consumer,File Folder,Office Supplies,North,Jaipur,2,28476.46,0.0,56952.92,39598.04,17354.88
ORD03860,2025-02-26,CUST0541,Small Business,Coffee Table,Furniture,South,Chennai,1,5379.69,0.15,4572.74,3065.38,1507.36
ORD03861,2025-04-26,CUST0635,Corporate,Keyboard,Electronics,North,Delhi,5,24520.78,0.2,98083.12,58361.3,39721.82
ORD03862,2025-01-27,CUST1234,Consumer,Watch,Accessories,North,Lucknow,4,27441.43,0.1,98789.15,62215.84,36573.31
ORD03863,2025-09-11,CUST1934,Corporate,Tablet,Electronics,North,Chandigarh,3,26202.66,0.2,62886.38,49305.99,13580.39
ORD03864,2025-07-10,CUST1015,Consumer,Desk,Furniture,West,Ahmedabad,5,39998.72,0.1,179994.24,133345.7,46648.54
ORD03865,2025-05-12,CUST0415,Consumer,Stapler,Office Supplies,West,Mumbai,2,53505.96,0.15,90960.13,59192.09,31768.04
ORD03866,2025-06-13,CUST1942,Small Business,Wallet,Accessories,North,Jaipur,2,28847.06,0.05,54809.41,40572.78,14236.63
ORD03867,2025-04-29,CUST0896,Corporate,Pen Set,Office Supplies,East,Guwahati,4,32853.65,0.15,111702.41,87967.32,23735.09
ORD03868,2025-10-16,CUST0703,Corporate,Bookshelf,Furniture,North,Lucknow,1,30718.33,0.15,26110.58,16581.77,9528.81
ORD03869,2025-06-01,CUST0104,Corporate,Backpack,Accessories,East,Patna,1,21601.76,0.2,17281.41,10712.84,6568.57
ORD03870,2025-03-02,CUST0432,Consumer,Travel Bag,Accessories,East,Patna,3,867.52,0.15,2212.18,1315.34,896.84
ORD03871,2025-09-08,CUST0613,Consumer,Keyboard,Electronics,North,Jaipur,5,39066.25,0.1,175798.12,121551.44,54246.68
ORD03872,2025-12-24,CUST1089,Consumer,Monitor,Electronics,South,Chennai,4,56762.08,0.0,227048.32,166444.53,60603.79
ORD03873,2025-11-19,CUST0064,Small Business,Notebook,Office Supplies,North,Chandigarh,3,56768.39,0.1,153274.65,84682.8,68591.85
ORD03874,2025-10-01,CUST0679,Corporate,Travel Bag,Accessories,West,Mumbai,4,59628.25,0.1,214661.7,161814.59,52847.11
ORD03875,2025-07-31,CUST0720,Consumer,Wallet,Accessories,West,Surat,1,22484.3,0.05,21360.08,12784.69,8575.39
ORD03876,2025-11-30,CUST1000,Consumer,Office Chair,Furniture,East,Bhubaneswar,2,36823.24,0.05,69964.16,47896.53,22067.63
ORD03877,2025-07-07,CUST0960,Corporate,Watch,Accessories,East,Guwahati,4,58393.63,0.0,233574.52,133309.13,100265.39
ORD03878,2025-10-11,CUST1353,Corporate,Stapler,Office Supplies,North,Lucknow,3,41798.94,0.0,125396.82,73924.71,51472.11
ORD03879,2025-11-21,CUST0158,Corporate,Watch,Accessories,West,Ahmedabad,2,50660.68,0.1,91189.22,60882.08,30307.14
ORD03880,2025-06-24,CUST1087,Consumer,Headphones,Electronics,West,Pune,3,5413.35,0.05,15428.05,9856.79,5571.26
ORD03881,2025-12-17,CUST1325,Corporate,Coffee Table,Furniture,East,Guwahati,3,8241.49,0.0,24724.47,18468.21,6256.26
ORD03882,2025-05-27,CUST0969,Consumer,Watch,Accessories,South,Hyderabad,1,43732.21,0.15,37172.38,28346.23,8826.15
ORD03883,2025-07-22,CUST1283,Small Business,Headphones,Electronics,North,Delhi,4,12651.79,0.0,50607.16,35280.02,15327.14
ORD03884,2025-07-23,CUST1067,Consumer,Office Chair,Furniture,East,Bhubaneswar,1,3496.02,0.1,3146.42,2374.53,771.89
ORD03885,2025-01-11,CUST1708,Corporate,Keyboard,Electronics,North,Chandigarh,1,32661.11,0.05,31028.05,23379.19,7648.86
ORD03886,2025-04-17,CUST1072,Consumer,Office Chair,Furniture,West,Mumbai,4,41953.66,0.05,159423.91,104096.81,55327.1
ORD03887,2025-08-06,CUST0841,Corporate,File Folder,Office Supplies,East,Kolkata,5,43030.84,0.2,172123.36,134291.71,37831.65
ORD03888,2025-09-02,CUST1468,Consumer,Travel Bag,Accessories,North,Jaipur,1,5259.1,0.15,4470.24,2893.41,1576.83
ORD03889,2025-04-10,CUST0778,Consumer,Sunglasses,Accessories,North,Lucknow,3,6889.14,0.0,20667.42,16481.66,4185.76
ORD03890,2025-07-07,CUST1120,Consumer,Sunglasses,Accessories,East,Bhubaneswar,4,55162.57,0.15,187552.74,113953.26,73599.48
ORD03891,2025-07-18,CUST0617,Consumer,Stapler,Office Supplies,South,Kochi,2,42433.82,0.15,72137.49,51277.43,20860.06
ORD03892,2025-05-22,CUST1202,Corporate,Headphones,Electronics,South,Chennai,4,6555.89,0.1,23601.2,15739.88,7861.32
ORD03893,2025-10-16,CUST1409,Consumer,Backpack,Accessories,North,Chandigarh,1,49962.01,0.05,47463.91,37882.07,9581.84
ORD03894,2025-06-16,CUST0241,Small Business,Stapler,Office Supplies,North,Lucknow,5,51346.27,0.2,205385.08,137312.63,68072.45
ORD03895,2025-11-13,CUST1084,Consumer,Sofa,Furniture,South,Kochi,2,27532.0,0.1,49557.6,32415.74,17141.86
ORD03896,2025-09-19,CUST1882,Consumer,Smartphone,Electronics,East,Patna,1,20321.31,0.15,17273.11,9745.67,7527.44
ORD03897,2025-09-16,CUST0135,Corporate,Watch,Accessories,South,Hyderabad,3,35625.83,0.05,101533.62,59040.41,42493.21
ORD03898,2025-08-22,CUST0251,Consumer,Sofa,Furniture,North,Lucknow,1,23553.8,0.1,21198.42,16543.06,4655.36
ORD03899,2025-07-31,CUST0702,Corporate,Sunglasses,Accessories,South,Chennai,4,108.73,0.1,391.43,216.25,175.18
ORD03900,2025-01-17,CUST0653,Small Business,Bookshelf,Furniture,West,Surat,2,40047.13,0.2,64075.41,35600.05,28475.36
ORD03901,2025-02-06,CUST1032,Consumer,Printer Paper,Office Supplies,North,Delhi,1,5510.42,0.05,5234.9,3875.72,1359.18
ORD03902,2025-06-27,CUST0126,Small Business,Notebook,Office Supplies,West,Pune,3,59890.02,0.1,161703.05,124249.29,37453.76
ORD03903,2025-11-08,CUST0586,Consumer,File Folder,Office Supplies,North,Chandigarh,1,38723.7,0.05,36787.51,24322.02,12465.49
ORD03904,2025-08-31,CUST1639,Corporate,Monitor,Electronics,East,Guwahati,1,6594.64,0.05,6264.91,4396.49,1868.42
ORD03905,2025-01-01,CUST1413,Consumer,Keyboard,Electronics,North,Lucknow,1,40138.44,0.2,32110.75,23262.45,8848.3
ORD03906,2025-02-08,CUST1725,Corporate,Wallet,Accessories,West,Pune,5,10514.89,0.1,47317.0,37415.97,9901.03
ORD03907,2025-09-18,CUST0272,Corporate,Coffee Table,Furniture,South,Hyderabad,3,29798.23,0.0,89394.69,51119.13,38275.56
ORD03908,2025-10-04,CUST1564,Corporate,Mouse,Electronics,North,Chandigarh,3,4676.53,0.1,12626.63,8016.33,4610.3
ORD03909,2025-08-31,CUST1534,Consumer,Printer Paper,Office Supplies,South,Chennai,3,12369.01,0.1,33396.33,22515.4,10880.93
ORD03910,2025-11-02,CUST0879,Corporate,Mouse,Electronics,West,Mumbai,3,43437.84,0.1,117282.17,76375.89,40906.28
ORD03911,2025-07-12,CUST0820,Consumer,Pen Set,Office Supplies,East,Kolkata,1,31862.47,0.1,28676.22,19006.83,9669.39
ORD03912,2025-05-29,CUST1746,Corporate,Headphones,Electronics,North,Chandigarh,1,41197.15,0.1,37077.44,25697.73,11379.71
ORD03913,2025-10-10,CUST0025,Small Business,Wallet,Accessories,South,Kochi,2,37456.53,0.0,74913.06,53769.25,21143.81
ORD03914,2025-05-30,CUST1406,Small Business,Sofa,Furniture,North,Jaipur,4,31505.93,0.05,119722.53,88292.56,31429.97
ORD03915,2025-11-12,CUST0167,Consumer,Watch,Accessories,North,Delhi,2,35924.09,0.15,61070.95,46835.85,14235.1
ORD03916,2025-05-10,CUST0308,Consumer,Stapler,Office Supplies,North,Chandigarh,1,6462.87,0.05,6139.73,3667.5,2472.23
ORD03917,2025-07-14,CUST1229,Corporate,Sofa,Furniture,South,Hyderabad,2,28721.26,0.0,57442.52,33624.67,23817.85
ORD03918,2025-05-23,CUST0500,Corporate,Wallet,Accessories,West,Pune,3,31025.02,0.1,83767.55,65522.53,18245.02
ORD03919,2025-08-15,CUST1125,Consumer,Keyboard,Electronics,South,Hyderabad,4,56658.97,0.1,203972.29,116239.52,87732.77
ORD03920,2025-03-24,CUST0680,Small Business,Keyboard,Electronics,East,Kolkata,4,52893.59,0.1,190416.92,132310.54,58106.38
ORD03921,2025-10-05,CUST1692,Consumer,Watch,Accessories,East,Guwahati,2,17246.79,0.05,32768.9,22254.33,10514.57
ORD03922,2025-02-28,CUST1310,Small Business,Printer Paper,Office Supplies,North,Chandigarh,3,27484.96,0.1,74209.39,49666.13,24543.26
ORD03923,2025-11-16,CUST0434,Small Business,Tablet,Electronics,North,Chandigarh,5,41040.39,0.2,164161.56,98575.37,65586.19
ORD03924,2025-08-14,CUST0541,Small Business,Keyboard,Electronics,East,Kolkata,5,15294.87,0.15,65003.2,46319.7,18683.5
ORD03925,2025-02-09,CUST0975,Small Business,File Folder,Office Supplies,West,Mumbai,5,41494.34,0.1,186724.53,139219.4,47505.13
ORD03926,2025-09-15,CUST1413,Corporate,Wallet,Accessories,South,Bengaluru,5,4692.46,0.05,22289.18,14384.71,7904.47
ORD03927,2025-04-29,CUST0462,Corporate,Keyboard,Electronics,West,Pune,3,44744.91,0.1,120811.26,70387.81,50423.45
ORD03928,2025-03-26,CUST0436,Small Business,Mouse,Electronics,South,Kochi,4,30815.55,0.1,110935.98,64617.48,46318.5
ORD03929,2025-07-31,CUST1581,Consumer,Mouse,Electronics,West,Pune,2,13708.65,0.05,26046.44,14560.36,11486.08
ORD03930,2025-08-19,CUST1032,Corporate,Sunglasses,Accessories,North,Lucknow,3,13328.9,0.05,37987.36,28535.72,9451.64
ORD03931,2025-06-12,CUST1158,Consumer,Keyboard,Electronics,South,Bengaluru,2,51934.48,0.05,98675.51,54760.54,43914.97
ORD03932,2025-06-08,CUST1508,Corporate,Sunglasses,Accessories,North,Chandigarh,5,26484.47,0.1,119180.12,89865.35,29314.77
ORD03933,2025-12-23,CUST1483,Consumer,Office Chair,Furniture,North,Jaipur,1,43743.03,0.05,41555.88,31534.26,10021.62
ORD03934,2025-05-11,CUST0773,Corporate,Printer Paper,Office Supplies,West,Mumbai,1,34841.38,0.15,29615.17,16459.14,13156.03
ORD03935,2025-11-27,CUST1753,Consumer,File Folder,Office Supplies,North,Delhi,5,53486.46,0.1,240689.07,153640.46,87048.61
ORD03936,2025-05-20,CUST0128,Corporate,Backpack,Accessories,South,Kochi,3,29194.62,0.0,87583.86,50599.91,36983.95
ORD03937,2025-02-01,CUST0936,Consumer,Monitor,Electronics,North,Jaipur,2,12784.19,0.0,25568.38,19876.91,5691.47
ORD03938,2025-04-09,CUST0457,Consumer,Travel Bag,Accessories,East,Guwahati,3,393.95,0.0,1181.85,714.66,467.19
ORD03939,2025-09-13,CUST1007,Consumer,Travel Bag,Accessories,North,Lucknow,2,48854.15,0.05,92822.88,58224.06,34598.82
ORD03940,2025-10-20,CUST0632,Corporate,Watch,Accessories,South,Hyderabad,2,5475.9,0.1,9856.62,7869.12,1987.5
ORD03941,2025-10-13,CUST0769,Corporate,Watch,Accessories,West,Surat,2,46252.43,0.1,83254.37,63343.17,19911.2
ORD03942,2025-01-16,CUST0047,Consumer,Sofa,Furniture,West,Pune,5,32759.27,0.0,163796.35,120556.46,43239.89
ORD03943,2025-11-22,CUST0981,Consumer,Sofa,Furniture,West,Surat,4,25421.54,0.0,101686.16,73700.81,27985.35
ORD03944,2025-05-20,CUST0208,Small Business,Coffee Table,Furniture,West,Ahmedabad,5,12508.55,0.0,62542.75,45711.18,16831.57
ORD03945,2025-07-19,CUST1250,Consumer,Headphones,Electronics,East,Bhubaneswar,3,22614.44,0.0,67843.32,37417.22,30426.1
ORD03946,2025-08-29,CUST0522,Small Business,Sunglasses,Accessories,West,Surat,5,39101.85,0.0,195509.25,149806.24,45703.01
ORD03947,2025-02-28,CUST1756,Small Business,File Folder,Office Supplies,North,Delhi,5,7848.6,0.0,39243.0,26299.78,12943.22
ORD03948,2025-06-09,CUST0218,Small Business,Keyboard,Electronics,West,Pune,5,41888.17,0.0,209440.85,140631.97,68808.88
ORD03949,2025-02-12,CUST1375,Corporate,Headphones,Electronics,North,Jaipur,3,24099.54,0.2,57838.9,33457.17,24381.73
ORD03950,2025-04-17,CUST0004,Small Business,Office Chair,Furniture,South,Kochi,1,10433.08,0.0,10433.08,7782.14,2650.94
ORD03951,2025-01-20,CUST0439,Consumer,Wallet,Accessories,West,Ahmedabad,1,21024.09,0.1,18921.68,10562.48,8359.2
ORD03952,2025-01-28,CUST1660,Corporate,Headphones,Electronics,North,Lucknow,5,10250.76,0.05,48691.11,32377.7,16313.41
ORD03953,2025-02-25,CUST1089,Small Business,Backpack,Accessories,North,Chandigarh,2,31093.17,0.1,55967.71,39874.5,16093.21
ORD03954,2025-09-28,CUST1113,Consumer,Laptop,Electronics,West,Pune,4,48047.79,0.1,172972.04,120350.09,52621.95
ORD03955,2025-03-26,CUST0539,Small Business,Printer Paper,Office Supplies,North,Jaipur,4,56157.51,0.1,202167.04,130815.68,71351.36
ORD03956,2025-06-11,CUST1004,Consumer,Tablet,Electronics,East,Bhubaneswar,4,3422.69,0.0,13690.76,9298.01,4392.75
ORD03957,2025-07-11,CUST1317,Small Business,Laptop,Electronics,East,Kolkata,5,16685.53,0.05,79256.27,50269.02,28987.25
ORD03958,2025-04-01,CUST1241,Small Business,Keyboard,Electronics,North,Chandigarh,5,49648.85,0.0,248244.25,163500.25,84744.0
ORD03959,2025-08-20,CUST0077,Corporate,Mouse,Electronics,West,Surat,3,33863.9,0.1,91432.53,70520.25,20912.28
ORD03960,2025-04-25,CUST1293,Consumer,Backpack,Accessories,South,Kochi,2,57573.12,0.1,103631.62,60874.44,42757.18
ORD03961,2025-11-24,CUST0996,Consumer,Tablet,Electronics,East,Kolkata,4,41293.78,0.1,148657.61,109712.8,38944.81
ORD03962,2025-09-15,CUST0909,Consumer,Laptop,Electronics,West,Surat,2,12424.38,0.05,23606.32,18458.92,5147.4
ORD03963,2025-06-03,CUST0513,Small Business,Notebook,Office Supplies,West,Mumbai,5,59134.53,0.05,280889.02,177878.0,103011.02
ORD03964,2025-09-15,CUST0165,Corporate,Keyboard,Electronics,South,Hyderabad,4,38389.3,0.05,145879.34,95226.61,50652.73
ORD03965,2025-06-27,CUST0683,Corporate,Sofa,Furniture,North,Jaipur,4,40710.84,0.1,146559.02,108366.81,38192.21
ORD03966,2025-03-27,CUST0342,Small Business,Sofa,Furniture,South,Kochi,5,14332.33,0.1,64495.48,38605.8,25889.68
ORD03967,2025-05-30,CUST1852,Small Business,Office Chair,Furniture,East,Patna,1,22120.26,0.1,19908.23,12667.83,7240.4
ORD03968,2025-06-20,CUST0643,Consumer,File Folder,Office Supplies,North,Jaipur,5,15227.65,0.1,68524.42,44855.81,23668.61
ORD03969,2025-08-13,CUST1216,Consumer,Office Chair,Furniture,West,Mumbai,1,26046.08,0.2,20836.86,15397.09,5439.77
ORD03970,2025-07-04,CUST0767,Corporate,Desk,Furniture,East,Guwahati,5,6455.02,0.2,25820.08,19888.75,5931.33
ORD03971,2025-05-04,CUST0842,Corporate,Pen Set,Office Supplies,South,Hyderabad,4,27901.46,0.1,100445.26,64612.97,35832.29
ORD03972,2025-06-19,CUST0122,Consumer,Keyboard,Electronics,South,Hyderabad,5,38666.36,0.2,154665.44,85333.28,69332.16
ORD03973,2025-08-11,CUST1078,Consumer,Bookshelf,Furniture,West,Mumbai,4,27757.8,0.15,94376.52,55704.38,38672.14
ORD03974,2025-08-13,CUST1980,Consumer,Bookshelf,Furniture,South,Chennai,2,11959.22,0.05,22722.52,17018.55,5703.97
ORD03975,2025-12-23,CUST1141,Corporate,Mouse,Electronics,South,Bengaluru,2,8303.53,0.0,16607.06,13156.79,3450.27
ORD03976,2025-05-19,CUST0835,Consumer,Sofa,Furniture,West,Pune,1,55518.23,0.0,55518.23,32906.61,22611.62
ORD03977,2025-05-04,CUST1043,Consumer,Smartphone,Electronics,East,Guwahati,2,22319.79,0.1,40175.62,30530.3,9645.32
ORD03978,2025-07-13,CUST0990,Corporate,Printer Paper,Office Supplies,East,Kolkata,3,6263.57,0.0,18790.71,13738.94,5051.77
ORD03979,2025-11-05,CUST1408,Consumer,Wallet,Accessories,East,Guwahati,4,2311.06,0.05,8782.03,5352.68,3429.35
ORD03980,2025-12-24,CUST1552,Consumer,Desk,Furniture,East,Kolkata,2,23021.68,0.1,41439.02,24803.59,16635.43
ORD03981,2025-11-24,CUST1820,Small Business,Tablet,Electronics,South,Kochi,3,21166.14,0.15,53973.66,30485.69,23487.97
ORD03982,2025-06-17,CUST1737,Consumer,Sunglasses,Accessories,South,Kochi,2,11309.26,0.1,20356.67,15684.6,4672.07
ORD03983,2025-09-25,CUST0955,Corporate,Monitor,Electronics,West,Ahmedabad,1,52158.86,0.05,49550.92,31463.39,18087.53
ORD03984,2025-10-05,CUST1390,Corporate,Stapler,Office Supplies,East,Bhubaneswar,5,20667.92,0.05,98172.62,76806.14,21366.48
ORD03985,2025-04-08,CUST0516,Consumer,Laptop,Electronics,North,Lucknow,3,26100.94,0.1,70472.54,41625.56,28846.98
ORD03986,2025-11-20,CUST1028,Corporate,File Folder,Office Supplies,North,Chandigarh,4,20114.31,0.1,72411.52,46772.08,25639.44
ORD03987,2025-10-29,CUST1646,Corporate,Bookshelf,Furniture,South,Chennai,2,11008.16,0.05,20915.5,11834.14,9081.36
ORD03988,2025-12-10,CUST0299,Consumer,Printer Paper,Office Supplies,South,Hyderabad,5,47910.19,0.1,215595.86,136137.22,79458.64
ORD03989,2025-10-15,CUST1736,Small Business,Bookshelf,Furniture,North,Chandigarh,3,19756.19,0.0,59268.57,39734.45,19534.12
ORD03990,2025-12-19,CUST1249,Corporate,File Folder,Office Supplies,South,Bengaluru,2,57125.95,0.1,102826.71,72107.27,30719.44
ORD03991,2025-02-27,CUST1378,Small Business,Office Chair,Furniture,North,Delhi,1,30007.01,0.05,28506.66,22722.65,5784.01
ORD03992,2025-01-10,CUST1701,Corporate,Tablet,Electronics,West,Pune,5,13845.13,0.1,62303.08,46794.76,15508.32
ORD03993,2025-01-25,CUST1321,Small Business,Monitor,Electronics,East,Bhubaneswar,1,43398.69,0.15,36888.89,24262.88,12626.01
ORD03994,2025-04-11,CUST0672,Consumer,File Folder,Office Supplies,South,Kochi,3,48892.57,0.1,132009.94,90001.11,42008.83
ORD03995,2025-05-18,CUST0544,Corporate,File Folder,Office Supplies,North,Chandigarh,3,4074.6,0.15,10390.23,7572.29,2817.94
ORD03996,2025-07-06,CUST0101,Consumer,Travel Bag,Accessories,West,Pune,4,38583.37,0.1,138900.13,96691.4,42208.73
